evidence_id,project_id,evidence_type,title,file_name,mime_type,file_size_bytes,sha256_hash,phash,capture_timestamp,gps_latitude,gps_longitude,gps_distance_to_project_m,device_make,device_model,source
EV-DEMO-01407,MPLADS-DEMO-000704,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-14,MPLADS-DEMO-000704_progress_stage.jpg,image/jpeg,262264,4e47e2644f8f0467ae0cadd0e60d4cb1532a75dda1b84580ecc89de90dd8a920,b24a292916d9d64e,2023-11-06 11:24:15,23.252145,77.395683,14.4,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01408,MPLADS-DEMO-000704,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-14,MPLADS-DEMO-000704_verification_stage.jpg,image/jpeg,291839,aceb18439427fa4dcc295d165f71a3504e56c36dfe9569331e7dfc5a6d4c73db,4645e9b17c1c59e1,2024-02-18 15:42:10,23.252033,77.395913,36.5,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01409,MPLADS-DEMO-000705,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-127,MPLADS-DEMO-000705_progress_stage.jpg,image/jpeg,354216,ab983b5cf5cfb2ff0f9f0def2d3f2611d472c310d1406db0c77cba53ca3b18c5,86073d850959d66b,2023-07-05 11:24:15,26.763051,83.322506,11.6,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01410,MPLADS-DEMO-000705,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-127,MPLADS-DEMO-000705_verification_stage.jpg,image/jpeg,432413,b6536c5750a8b7860717a147752662589c8cd2ddc57d5cfd0002d4c3df3fbe92,ea2067744bce48a1,2023-10-15 15:42:10,26.763182,83.322648,31.0,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01411,MPLADS-DEMO-000706,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-58,MPLADS-DEMO-000706_progress_stage.jpg,image/jpeg,231889,f61b8b6cb86f58b90ab1e06c042688de93bfe90968c19a16aeeb7e0144a6f164,1aed959dc3be46c5,2024-04-05 11:24:15,15.508709,75.033678,10.1,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01412,MPLADS-DEMO-000706,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-58,MPLADS-DEMO-000706_verification_stage.jpg,image/jpeg,402945,6481cba12ca4142fc574c352e57ee9a58e52f86f79180e5ffaf1f2bc9c0e7dfc,78cdf8efd330e5b3,2024-08-14 15:42:10,15.508595,75.034037,32.5,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01413,MPLADS-DEMO-000707,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-188,MPLADS-DEMO-000707_progress_stage.jpg,image/jpeg,191921,5971fda83a848b14ad8461f7b2ca30f074e70e73e3d230472e962b25867fb7fd,7825ab3f750d8da6,2024-03-08 11:24:15,11.599785,78.105098,9.9,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01414,MPLADS-DEMO-000707,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-188,MPLADS-DEMO-000707_verification_stage.jpg,image/jpeg,322406,c5fa9bda7d55f9784780984f01b9cde2889e4cd92247d1869830732150bb4517,2396bb48d810f9e0,2024-06-11 15:42:10,11.599439,78.104837,38.2,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01415,MPLADS-DEMO-000708,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-4,MPLADS-DEMO-000708_progress_stage.jpg,image/jpeg,270546,b769d20a1715524b2fac9a0ef4f7110cceff3a7b5b23dd70f4957fe830899738,8b09a027d9ec286d,2023-04-08 11:24:15,26.260671,73.014822,23.4,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-01416,MPLADS-DEMO-000708,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-4,MPLADS-DEMO-000708_verification_stage.jpg,image/jpeg,213828,f573c029c45d17038cdc4bcb0643df1c51ff1eea600d5f5703b9401229577e95,a45c24d218173962,2023-09-09 15:42:10,26.260248,73.014746,32.0,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-01417,MPLADS-DEMO-000709,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-121,MPLADS-DEMO-000709_progress_stage.jpg,image/jpeg,418754,3ca09499f1e00b1b4334750c9a5020123691b079a0991c30ede3e25ef1b0c36b,e9b94f6950234fda,2023-07-06 11:24:15,13.013596,77.609301,14.5,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01418,MPLADS-DEMO-000709,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-121,MPLADS-DEMO-000709_verification_stage.jpg,image/jpeg,372401,fe99f30f09d2dd65141e54d0ff97f54edab6bc11b9cf2ff871e9544f851e76f0,f7e60240c7bdf738,2023-11-30 15:42:10,13.013606,77.609255,12.7,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01419,MPLADS-DEMO-000710,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-189,MPLADS-DEMO-000710_progress_stage.jpg,image/jpeg,238986,a103407a522d07caa5ea98f8fb936fcfc2a548f07d9e382c3b618114a99e1f0d,8365c24692576082,2023-03-27 11:24:15,26.219475,73.030383,14.3,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01420,MPLADS-DEMO-000710,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-189,MPLADS-DEMO-000710_verification_stage.jpg,image/jpeg,427079,bdc958e3c3e717d9183cdbf0d96813f918046cea93d278c141003fc8d21075cb,ba524491ed1ce354,2023-06-16 15:42:10,26.21949,73.030406,16.3,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01421,MPLADS-DEMO-000711,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-176,MPLADS-DEMO-000711_progress_stage.jpg,image/jpeg,185858,d2261a87d76b2948076483309a368ed10c25aa62f6c3d366edb772203245a0b0,8ebc791f0f44fd6c,2024-01-29 11:24:15,13.06719,77.585881,22.4,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01422,MPLADS-DEMO-000711,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-176,MPLADS-DEMO-000711_verification_stage.jpg,image/jpeg,215769,2d5e9e91b296542e02808e305c1b7c210a6116a10cf387b9cfa9788cb12077fc,795e5f013680c42e,2024-04-14 15:42:10,13.067132,77.586186,26.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01423,MPLADS-DEMO-000712,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-53,MPLADS-DEMO-000712_progress_stage.jpg,image/jpeg,239854,5101407dd24d7fc0f1d23f43a81521530bc3c636bec1faa95acfd73a1140d3bd,723b2916d4cea425,2024-06-07 11:24:15,10.013533,76.260168,19.9,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01424,MPLADS-DEMO-000712,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-53,MPLADS-DEMO-000712_verification_stage.jpg,image/jpeg,401237,685e4368fa96b5c614678a049e214c67069a02186ce653aecf8f7ac33b65b59c,7db9125a0c0bcd0b,2024-11-08 15:42:10,10.013286,76.260176,12.3,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01425,MPLADS-DEMO-000713,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-151,MPLADS-DEMO-000713_progress_stage.jpg,image/jpeg,225640,5b83958c1cbd091a7f2706b96e95ec30039b0eaa56a7cf130185138d6cb3bedb,00cb0ad653b34098,2024-03-08 11:24:15,20.451704,85.947023,20.4,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01426,MPLADS-DEMO-000713,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-151,MPLADS-DEMO-000713_verification_stage.jpg,image/jpeg,427621,1e87d1b113fb308b04868518452cfdb9e600510b546972f047b2bb29c2d51dbc,14d4c805feb2993f,2024-08-09 15:42:10,20.451654,85.947482,29.9,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01427,MPLADS-DEMO-000714,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-128,MPLADS-DEMO-000714_progress_stage.jpg,image/jpeg,365477,8b3ab1720060ac22b47066a69cb49c45ed72b68e260da2a3b18989ec5bebaabc,01adf2eac2503aa4,2024-02-07 11:24:15,26.968064,75.741605,22.4,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-01428,MPLADS-DEMO-000714,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-128,MPLADS-DEMO-000714_verification_stage.jpg,image/jpeg,475593,01cab76fd07c96af6b498413105f1d7b00a753d168edb034c5eeb083348b63cb,f863b450849bbd17,2024-06-10 15:42:10,26.96812,75.741212,29.2,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-01429,MPLADS-DEMO-000715,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-73,MPLADS-DEMO-000715_progress_stage.jpg,image/jpeg,203189,4994b8989e4fb5f04df1370f926c46ee2410bfec5c53aa495a64bfde64047b32,82fa3adc1c95d006,2024-02-10 11:24:15,23.223783,79.93748,4.6,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01430,MPLADS-DEMO-000715,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-73,MPLADS-DEMO-000715_verification_stage.jpg,image/jpeg,312825,ab1cd64f107974724e12f20146fbc30551d55af216fe98e743431a9598563fd2,4807bd50ddd32869,2024-06-23 15:42:10,23.223587,79.937224,33.8,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01431,MPLADS-DEMO-000716,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-171,MPLADS-DEMO-000716_progress_stage.jpg,image/jpeg,264481,421a9b5ea7077a8612f2f214ced675e10196d2515c7ad965b7ed0a80e706f976,2ada202086bb0e84,2024-03-10 11:24:15,18.732014,78.10206,12.4,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-01432,MPLADS-DEMO-000716,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-171,MPLADS-DEMO-000716_verification_stage.jpg,image/jpeg,266730,b87bdf53f981fcc0fa5912de9ff76293aa50b153d9c1e58f97cbc4843528f140,11790bea7a77621a,2024-08-18 15:42:10,18.731903,78.101924,24.1,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-01433,MPLADS-DEMO-000717,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-64,MPLADS-DEMO-000717_progress_stage.jpg,image/jpeg,391295,2adbf237ffe58cf84048ac90339e2f4a3dde05c0cb5e476d471aaa2b441d5657,ee749a09ba8ad087,2024-07-01 11:24:15,23.063138,72.589235,13.0,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01434,MPLADS-DEMO-000717,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-64,MPLADS-DEMO-000717_verification_stage.jpg,image/jpeg,370502,73dde83a79fcaf2341d1df96ff21b2fcb3b4734cd7d539ffc19c1bba01fda051,78a69cce0078c002,2024-08-12 15:42:10,23.063228,72.589402,29.8,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01435,MPLADS-DEMO-000718,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-175,MPLADS-DEMO-000718_progress_stage.jpg,image/jpeg,344918,8dec8c1a9eb70e91f8e83e4f9c1983d0d827ac36980b1e103b1df90380187631,4ba5a52bfd230146,2023-05-06 11:24:15,11.720177,76.099409,10.5,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01436,MPLADS-DEMO-000718,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-175,MPLADS-DEMO-000718_verification_stage.jpg,image/jpeg,322601,38ae2493c750644d5bfefa24154dcfb805693cc3c6680de1c22769533b4dbd38,50582e46cab3c5d5,2023-07-14 15:42:10,11.720123,76.099426,11.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01437,MPLADS-DEMO-000719,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-178,MPLADS-DEMO-000719_progress_stage.jpg,image/jpeg,255080,38d44d913da783410537e899f84ad333775b3ae2ad2629c7e3b638554e9f0745,e0657f9c3775d250,2023-11-27 11:24:15,18.496199,73.913161,11.3,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-01438,MPLADS-DEMO-000719,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-178,MPLADS-DEMO-000719_verification_stage.jpg,image/jpeg,389625,13834313896f0ef8c3d789d8e01e1328a19b6a0cb9e084272115b9dcd671346c,73ad7852f35a2775,2024-01-07 15:42:10,18.49589,73.912993,36.4,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-01439,MPLADS-DEMO-000720,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-158,MPLADS-DEMO-000720_progress_stage.jpg,image/jpeg,314010,f4b7859bdadb914876a0532b7c95fee00af35f529f97bfe0b66c7b8ef97a3e1f,da7b51b780b1a7ba,2023-12-19 11:24:15,21.223043,72.868342,5.6,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01440,MPLADS-DEMO-000720,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-158,MPLADS-DEMO-000720_verification_stage.jpg,image/jpeg,318043,dd716244188db8bf3f34a7629cbfe7c0410ad6696dace6f672f26497864a0fe7,f5c526693c043604,2024-02-01 15:42:10,21.223202,72.868149,25.3,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01441,MPLADS-DEMO-000721,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-196,MPLADS-DEMO-000721_progress_stage.jpg,image/jpeg,335480,6f55b2cf250db455ed21b1cf03f8a0c249dca5f9e83e30ef025bbb7a8705d16f,9473462fcc9b4b0d,2024-02-27 11:24:15,11.734195,76.126669,18.5,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01442,MPLADS-DEMO-000721,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-196,MPLADS-DEMO-000721_verification_stage.jpg,image/jpeg,434835,13e12eca0c83cd76f8cfa01121bc378550aa0041e482ec7828b9e10ec73a304a,d079eab7b8462e37,2024-04-08 15:42:10,11.734105,76.1271,29.7,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01443,MPLADS-DEMO-000722,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-32,MPLADS-DEMO-000722_progress_stage.jpg,image/jpeg,415355,aa74815623980717fc8a59b5bebe1ba26d3368a4c74d103414962ae024be13e5,0366ae133e01270e,2023-12-02 11:24:15,10.012973,76.322589,12.6,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01444,MPLADS-DEMO-000722,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-32,MPLADS-DEMO-000722_verification_stage.jpg,image/jpeg,346404,a1ada41662188875f31b04221bd78f03875b1116835382fd2afca5fb183e4a0e,22fe0c5aaff2fa84,2024-02-11 15:42:10,10.013078,76.322837,37.6,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01445,MPLADS-DEMO-000723,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-40,MPLADS-DEMO-000723_progress_stage.jpg,image/jpeg,199529,751fcbe67c8ece6510cac775439462550feb3c65c80fabf174918791c1739c81,d8429b573f51ecd0,2024-03-25 11:24:15,20.43647,85.858227,25.5,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01446,MPLADS-DEMO-000723,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-40,MPLADS-DEMO-000723_verification_stage.jpg,image/jpeg,337367,6f6b1dd528d2f1a044ddf0db3aa4ecf4a2573d7b38b4e010cd3a6059aeccf2d8,1f35d0a05628efac,2024-05-10 15:42:10,20.436713,85.858262,19.3,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01447,MPLADS-DEMO-000724,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-64,MPLADS-DEMO-000724_progress_stage.jpg,image/jpeg,209174,46a2359b6478787eb2d3e8ff46ae86505973126c6377ab2abc9c68e8348b83ec,c24db1f0170f43e1,2024-06-25 11:24:15,20.424248,85.879747,26.9,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-01448,MPLADS-DEMO-000724,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-64,MPLADS-DEMO-000724_verification_stage.jpg,image/jpeg,414035,c7b4669432446e437bf4c9d6918910225fde48cea3fc2be6f18884ffd87da4c7,be7b69246fe9fb35,2024-08-25 15:42:10,20.424024,85.879612,4.6,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-01449,MPLADS-DEMO-000725,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-175,MPLADS-DEMO-000725_progress_stage.jpg,image/jpeg,383872,0979488eed779a68e41a83d473f1c7d45c018d350e817b8ec2bf49e95b8120bd,ac1cc402195317d7,2023-06-08 11:24:15,26.752488,83.393754,22.1,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01450,MPLADS-DEMO-000725,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-175,MPLADS-DEMO-000725_verification_stage.jpg,image/jpeg,463181,8bf144526d6dce3d958bc896ad9aa57de674f668f3d3a23b36334318c66e24b1,6bc31bd98cb99d42,2023-09-09 15:42:10,26.752939,83.393742,28.1,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01451,MPLADS-DEMO-000726,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-123,MPLADS-DEMO-000726_progress_stage.jpg,image/jpeg,354328,6ee213edf09a796e3077e50fb773bcd3448a5a1577fc8327aad318fab20535e4,523a08905a9cdd80,2023-10-10 11:24:15,15.431409,75.029549,22.0,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01452,MPLADS-DEMO-000726,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-123,MPLADS-DEMO-000726_verification_stage.jpg,image/jpeg,334381,7634cbec1c92b9d61122daec0bd60951523b6acf9563825bf26ac25e7534cb0a,18573f9f449ab631,2023-12-29 15:42:10,15.431566,75.029863,30.6,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-01453,MPLADS-DEMO-000727,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-145,MPLADS-DEMO-000727_progress_stage.jpg,image/jpeg,180677,f6ee2f7a27059c17edd6f8d06acdf3d5c14cba6616420f3f1a9a9dfea64d9f98,69b614494be2aec3,2024-02-17 11:24:15,26.897884,75.797811,16.3,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01454,MPLADS-DEMO-000727,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-145,MPLADS-DEMO-000727_verification_stage.jpg,image/jpeg,244435,ba5d150a4499466ebb7794ffc6fa5e7a5ab4b0ed644dd773284b86e10e072f66,4cb05db6b84154e9,2024-05-19 15:42:10,26.897979,75.79776,5.3,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01455,MPLADS-DEMO-000728,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-71,MPLADS-DEMO-000728_progress_stage.jpg,image/jpeg,218609,947c34086af4bba3dec7ae9692828216112b819c49f4a5329f95c7e26e696aad,00c01e168b1cce07,2023-09-29 11:24:15,20.39856,85.838419,21.9,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01456,MPLADS-DEMO-000728,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-71,MPLADS-DEMO-000728_verification_stage.jpg,image/jpeg,416963,763676209b24ef1d0fdbec47a3b4001e88f5e88d67cbe89572adbdecf56f6437,f8dc7cf576d7d859,2023-11-02 15:42:10,20.398555,85.838595,14.6,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01457,MPLADS-DEMO-000729,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-145,MPLADS-DEMO-000729_progress_stage.jpg,image/jpeg,282218,5b29e2d080ff731837b89cdf0fcb44ccb33189389f3c39ee84211b08757c1ed7,0a932cec5745d14d,2024-02-07 11:24:15,24.564571,73.740315,17.5,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01458,MPLADS-DEMO-000729,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-145,MPLADS-DEMO-000729_verification_stage.jpg,image/jpeg,294848,e67ed1839e84d92280f5fabee346e34d7cbe5e77d257b5817a2fc905c393335a,280a002c2087ffc0,2024-07-12 15:42:10,24.564553,73.740201,28.1,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01459,MPLADS-DEMO-000730,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-148,MPLADS-DEMO-000730_progress_stage.jpg,image/jpeg,247293,186aad9fddc19535e8c077c286e0d347597b78222fc93d151cff64b09d9e4594,eb2cf1de68ead31b,2024-01-21 11:24:15,22.746767,75.858725,13.9,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01460,MPLADS-DEMO-000730,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-148,MPLADS-DEMO-000730_verification_stage.jpg,image/jpeg,253680,5af9ac846deb077e2e76d0f2d5462ad7bae97977d1d08bff6cb7a5aed20cf96b,620e7836ad2f0cd9,2024-05-14 15:42:10,22.746663,75.858486,13.3,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01461,MPLADS-DEMO-000731,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-171,MPLADS-DEMO-000731_progress_stage.jpg,image/jpeg,377324,652f1a94f567e376f86947d5bc8dc9d07bb1e4354f5c22943b29cc213474144c,a6d61cce0a03ff44,2024-03-31 11:24:15,19.946238,73.846412,18.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01462,MPLADS-DEMO-000731,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-171,MPLADS-DEMO-000731_verification_stage.jpg,image/jpeg,341162,cc626da65a1e11b2b40b3258f1a3473adff6ec0a433a72d83716bbb3ec663583,b22eff2342184a6f,2024-06-21 15:42:10,19.946375,73.845962,31.0,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01463,MPLADS-DEMO-000732,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-16,MPLADS-DEMO-000732_progress_stage.jpg,image/jpeg,376788,33c67585c4b7a13d0f6bc9ad6bad06657b5e5bf3aa369bd079a2524162961c69,5efc7183a555ad66,2024-01-05 11:24:15,17.983633,79.54407,22.7,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01464,MPLADS-DEMO-000732,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-16,MPLADS-DEMO-000732_verification_stage.jpg,image/jpeg,278518,797b8818b1580fc45e347ee7dc1256187d3d7db5b08ebac9426d4d9dc0d0226e,74c290d551d4674b,2024-04-29 15:42:10,17.983534,79.54382,19.7,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-01465,MPLADS-DEMO-000733,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-52,MPLADS-DEMO-000733_progress_stage.jpg,image/jpeg,336285,3d358daa8412c865e01bf1d6f70757aa28b40f30bf3980f8170a6ea78de7a4ad,26bde73d3db075d8,2023-07-14 11:24:15,11.624942,78.144925,23.9,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-01466,MPLADS-DEMO-000733,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-52,MPLADS-DEMO-000733_verification_stage.jpg,image/jpeg,246255,a9cc4c462ebd2bd5c29a96dd479405dbedac2b2eb8c5ed7f8fbf45997a579d77,5cb449e09d9dc464,2023-09-22 15:42:10,11.624853,78.144617,27.5,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-01467,MPLADS-DEMO-000734,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-25,MPLADS-DEMO-000734_progress_stage.jpg,image/jpeg,284098,ed8122903b9a4ab219e40fe3b652d408e7912d23e35fc88de9bd64c0696ae8e3,54047dbfbc2ba91c,2023-12-27 11:24:15,22.265383,70.842341,16.7,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01468,MPLADS-DEMO-000734,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-25,MPLADS-DEMO-000734_verification_stage.jpg,image/jpeg,215649,efa20c0de8812325395018225149ba5b3f8ee4447ab36b56d044feb7795252b8,dccae385d0e2de83,2024-04-06 15:42:10,22.265145,70.842436,24.8,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01469,MPLADS-DEMO-000735,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-49,MPLADS-DEMO-000735_progress_stage.jpg,image/jpeg,244645,32c5e10e4469aa200b8e6f0a7f2588bf0174a5169404744503845ec040d59ab3,d50bbfa30c07677d,2024-06-12 11:24:15,11.707382,78.155332,24.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01470,MPLADS-DEMO-000735,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-49,MPLADS-DEMO-000735_verification_stage.jpg,image/jpeg,418652,83e9185949b174c25d7703911a0e894b9d19aa162549b7462ffb470717e6805c,a745c8d5fe21ccac,2024-07-28 15:42:10,11.707571,78.155231,11.2,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01471,MPLADS-DEMO-000736,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-26,MPLADS-DEMO-000736_progress_stage.jpg,image/jpeg,225055,0de198ac73f5b5afdf08b5fa38af0a937e63a503d05a5a09bfda7637d3e0ac11,ed8d7d18246e95ea,2024-05-04 11:24:15,21.120643,72.796011,14.1,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01472,MPLADS-DEMO-000736,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-26,MPLADS-DEMO-000736_verification_stage.jpg,image/jpeg,269287,930d29d10749055b389d12bab2ae6494b9d8b82d4d30abb899dcbc07b80413b5,19ce28e738d2b835,2024-08-10 15:42:10,21.120709,72.795859,29.9,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-01473,MPLADS-DEMO-000737,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-133,MPLADS-DEMO-000737_progress_stage.jpg,image/jpeg,324284,cabe984b0df11aff068e068deda69a7c231f2801710350d08c19d299577bd15b,a76c87ca18f0fd9d,2024-06-26 11:24:15,26.968629,75.787409,14.6,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-01474,MPLADS-DEMO-000737,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-133,MPLADS-DEMO-000737_verification_stage.jpg,image/jpeg,354884,2370e0835fcce7d0eb0800bc26670caac81f5d5e3c71caa2300bcab549b73d0f,731f36050e0d1017,2024-10-13 15:42:10,26.968541,75.787226,8.0,Realme,Realme 9 Pro,eSAKSHI Mobile App
