tender_id,project_id,tender_title,tender_reference_no,procurement_method,tender_stage,publishing_date,closing_date,award_date,estimated_tender_value,awarded_contract_value,winning_contractor_id,winning_contractor_name,bidder_count,status
TENDER-DEMO-01795,MPLADS-DEMO-000898,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-93,NIT/Mun/NAG/2024/1796,E-Procurement,Notice Inviting Tender (NIT),2024-01-29,2024-02-12,2024-02-24,1887657.99,1870000.0,CONTRACTOR-DEMO-0121,Apex Engineering Works,4,Completed
TENDER-DEMO-01796,MPLADS-DEMO-000898,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-93,WO/NAG/2024/1797,E-Procurement,Work Order Issued,2024-02-05,2024-02-16,2024-02-18,1870000.0,1870000.0,CONTRACTOR-DEMO-0121,Apex Engineering Works,1,Awarded
TENDER-DEMO-01797,MPLADS-DEMO-000899,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-103,NIT/Dis/KHO/2023/1798,Open Tender,Notice Inviting Tender (NIT),2023-11-01,2023-11-18,2023-11-26,733411.2,720000.0,CONTRACTOR-DEMO-0029,Pragati Construction Co,5,Completed
TENDER-DEMO-01798,MPLADS-DEMO-000899,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-103,WO/KHO/2023/1799,E-Procurement,Work Order Issued,2023-11-19,2023-11-26,2023-12-02,720000.0,720000.0,CONTRACTOR-DEMO-0029,Pragati Construction Co,1,Awarded
TENDER-DEMO-01799,MPLADS-DEMO-000900,Procurement for Construction of Additional Classrooms at Govt Senior Secondary School Village-187,NIT/Dis/GAN/2024/1800,Open Tender,Notice Inviting Tender (NIT),2024-06-08,2024-06-25,2024-07-07,2317082.7,2310000.0,CONTRACTOR-DEMO-0016,Om Buildcon Pvt Ltd,3,Completed
TENDER-DEMO-01800,MPLADS-DEMO-000900,Procurement for Construction of Additional Classrooms at Govt Senior Secondary School Village-187,WO/GAN/2024/1801,E-Procurement,Work Order Issued,2024-06-17,2024-06-25,2024-07-01,2310000.0,2310000.0,CONTRACTOR-DEMO-0016,Om Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01801,MPLADS-DEMO-000901,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-68,NIT/Pub/JAB/2023/1802,E-Procurement,Notice Inviting Tender (NIT),2023-07-11,2023-07-30,2023-08-11,1939544.41,1910000.0,CONTRACTOR-DEMO-0131,Panchsheel Rural Developers,5,Completed
TENDER-DEMO-01802,MPLADS-DEMO-000901,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-68,WO/JAB/2023/1803,E-Procurement,Work Order Issued,2023-07-28,2023-08-06,2023-08-09,1910000.0,1910000.0,CONTRACTOR-DEMO-0131,Panchsheel Rural Developers,1,Awarded
TENDER-DEMO-01803,MPLADS-DEMO-000902,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-82,NIT/Min/JOD/2024/1804,E-Procurement,Notice Inviting Tender (NIT),2023-12-17,2024-01-06,2024-01-11,1777396.24,1720000.0,CONTRACTOR-DEMO-0071,Kisan Infra Solutions,7,Completed
TENDER-DEMO-01804,MPLADS-DEMO-000902,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-82,WO/JOD/2024/1805,E-Procurement,Work Order Issued,2024-01-06,2024-01-13,2024-01-16,1720000.0,1720000.0,CONTRACTOR-DEMO-0071,Kisan Infra Solutions,1,Awarded
TENDER-DEMO-01805,MPLADS-DEMO-000903,Procurement for Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-113,NIT/Mun/BEN/2023/1806,E-Procurement,Notice Inviting Tender (NIT),2023-11-14,2023-11-24,2023-12-01,3062125.19,3060000.0,CONTRACTOR-DEMO-0079,Balaji Civil Projects,5,Completed
TENDER-DEMO-01806,MPLADS-DEMO-000903,Procurement for Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-113,WO/BEN/2023/1807,E-Procurement,Work Order Issued,2023-12-01,2023-12-11,2023-12-15,3060000.0,3060000.0,CONTRACTOR-DEMO-0079,Balaji Civil Projects,1,Awarded
TENDER-DEMO-01807,MPLADS-DEMO-000904,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-159,NIT/Mun/DHA/2024/1808,Open Tender,Notice Inviting Tender (NIT),2023-12-31,2024-01-17,2024-01-29,900803.77,910000.0,CONTRACTOR-DEMO-0091,Reliable Construction Co,5,Completed
TENDER-DEMO-01808,MPLADS-DEMO-000904,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-159,WO/DHA/2024/1809,E-Procurement,Work Order Issued,2024-01-16,2024-01-28,2024-01-30,910000.0,910000.0,CONTRACTOR-DEMO-0091,Reliable Construction Co,1,Awarded
TENDER-DEMO-01809,MPLADS-DEMO-000905,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-99,NIT/Rur/UDA/2023/1810,E-Procurement,Notice Inviting Tender (NIT),2023-07-12,2023-07-29,2023-08-06,1053179.85,1070000.0,CONTRACTOR-DEMO-0144,Navnirman Engineering Works,7,Completed
TENDER-DEMO-01810,MPLADS-DEMO-000905,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-99,WO/UDA/2023/1811,E-Procurement,Work Order Issued,2023-07-21,2023-07-27,2023-07-31,1070000.0,1070000.0,CONTRACTOR-DEMO-0144,Navnirman Engineering Works,1,Awarded
TENDER-DEMO-01811,MPLADS-DEMO-000906,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-127,NIT/Pub/WAY/2024/1812,E-Procurement,Notice Inviting Tender (NIT),2023-12-12,2023-12-26,2024-01-07,2197171.67,2160000.0,CONTRACTOR-DEMO-0066,Aditya Projects Ltd,4,Completed
TENDER-DEMO-01812,MPLADS-DEMO-000906,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-127,WO/WAY/2024/1813,E-Procurement,Work Order Issued,2024-01-03,2024-01-08,2024-01-11,2160000.0,2160000.0,CONTRACTOR-DEMO-0066,Aditya Projects Ltd,1,Awarded
TENDER-DEMO-01813,MPLADS-DEMO-000907,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-113,NIT/Pan/KHO/2023/1814,Open Tender,Notice Inviting Tender (NIT),2023-10-28,2023-11-14,2023-11-24,861275.12,860000.0,CONTRACTOR-DEMO-0071,Kisan Infra Solutions,4,Completed
TENDER-DEMO-01814,MPLADS-DEMO-000907,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-113,WO/KHO/2023/1815,E-Procurement,Work Order Issued,2023-11-08,2023-11-15,2023-11-20,860000.0,860000.0,CONTRACTOR-DEMO-0071,Kisan Infra Solutions,1,Awarded
TENDER-DEMO-01815,MPLADS-DEMO-000908,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-82,NIT/Min/UDA/2024/1816,E-Procurement,Notice Inviting Tender (NIT),2024-01-14,2024-01-25,2024-02-03,1705582.77,1680000.0,CONTRACTOR-DEMO-0133,Mahalaxmi Contractors,5,Completed
TENDER-DEMO-01816,MPLADS-DEMO-000908,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-82,WO/UDA/2024/1817,E-Procurement,Work Order Issued,2024-01-31,2024-02-07,2024-02-12,1680000.0,1680000.0,CONTRACTOR-DEMO-0133,Mahalaxmi Contractors,1,Awarded
TENDER-DEMO-01817,MPLADS-DEMO-000909,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-27,NIT/Pan/BEN/2023/1818,E-Procurement,Notice Inviting Tender (NIT),2023-11-06,2023-11-18,2023-11-25,722349.47,720000.0,CONTRACTOR-DEMO-0017,Vikas Engineers & Builders,6,Completed
TENDER-DEMO-01818,MPLADS-DEMO-000909,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-27,WO/BEN/2023/1819,E-Procurement,Work Order Issued,2023-11-15,2023-11-22,2023-11-27,720000.0,720000.0,CONTRACTOR-DEMO-0017,Vikas Engineers & Builders,1,Awarded
TENDER-DEMO-01819,MPLADS-DEMO-000910,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-152,NIT/Min/MAD/2023/1820,E-Procurement,Notice Inviting Tender (NIT),2023-12-10,2023-12-28,2024-01-06,1165269.36,1110000.0,CONTRACTOR-DEMO-0020,Universal Engineering Works,6,Completed
TENDER-DEMO-01820,MPLADS-DEMO-000910,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-152,WO/MAD/2023/1821,E-Procurement,Work Order Issued,2023-12-19,2023-12-30,2024-01-03,1110000.0,1110000.0,CONTRACTOR-DEMO-0020,Universal Engineering Works,1,Awarded
TENDER-DEMO-01821,MPLADS-DEMO-000911,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-146,NIT/Dis/UDA/2024/1822,Open Tender,Notice Inviting Tender (NIT),2024-01-13,2024-01-23,2024-02-04,646184.19,630000.0,CONTRACTOR-DEMO-0119,Shiv Shakti Infrastructure Ltd,6,Completed
TENDER-DEMO-01822,MPLADS-DEMO-000911,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-146,WO/UDA/2024/1823,E-Procurement,Work Order Issued,2024-01-25,2024-02-01,2024-02-06,630000.0,630000.0,CONTRACTOR-DEMO-0119,Shiv Shakti Infrastructure Ltd,1,Awarded
TENDER-DEMO-01823,MPLADS-DEMO-000912,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-78,NIT/Dis/DHA/2024/1824,E-Procurement,Notice Inviting Tender (NIT),2024-02-28,2024-03-20,2024-03-28,2426756.05,2320000.0,CONTRACTOR-DEMO-0186,Classic Enterprises,4,Completed
TENDER-DEMO-01824,MPLADS-DEMO-000912,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-78,WO/DHA/2024/1825,E-Procurement,Work Order Issued,2024-03-04,2024-03-16,2024-03-21,2320000.0,2320000.0,CONTRACTOR-DEMO-0186,Classic Enterprises,1,Awarded
TENDER-DEMO-01825,MPLADS-DEMO-000913,Procurement for Construction of Multipurpose Community Hall at Village Village-158,NIT/Min/COI/2023/1826,E-Procurement,Notice Inviting Tender (NIT),2023-11-24,2023-12-09,2023-12-16,1393353.03,1400000.0,CONTRACTOR-DEMO-0130,Vikas Urban Works Pvt Ltd,7,Completed
TENDER-DEMO-01826,MPLADS-DEMO-000913,Procurement for Construction of Multipurpose Community Hall at Village Village-158,WO/COI/2023/1827,E-Procurement,Work Order Issued,2023-12-01,2023-12-13,2023-12-19,1400000.0,1400000.0,CONTRACTOR-DEMO-0130,Vikas Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01827,MPLADS-DEMO-000914,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-25,NIT/Dis/NAG/2024/1828,E-Procurement,Notice Inviting Tender (NIT),2024-02-03,2024-02-19,2024-02-24,3469974.14,3350000.0,CONTRACTOR-DEMO-0028,Siddhartha Buildcon Pvt Ltd,7,Completed
TENDER-DEMO-01828,MPLADS-DEMO-000914,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-25,WO/NAG/2024/1829,E-Procurement,Work Order Issued,2024-02-11,2024-02-19,2024-02-22,3350000.0,3350000.0,CONTRACTOR-DEMO-0028,Siddhartha Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01829,MPLADS-DEMO-000915,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-65,NIT/Dis/UDA/2023/1830,E-Procurement,Notice Inviting Tender (NIT),2023-12-15,2024-01-05,2024-01-15,1355341.78,1310000.0,CONTRACTOR-DEMO-0138,Pragati Buildcon Pvt Ltd,4,Completed
TENDER-DEMO-01830,MPLADS-DEMO-000915,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-65,WO/UDA/2023/1831,E-Procurement,Work Order Issued,2023-12-26,2023-12-31,2024-01-04,1310000.0,1310000.0,CONTRACTOR-DEMO-0138,Pragati Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01831,MPLADS-DEMO-000916,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-143,NIT/Mun/RAJ/2023/1832,E-Procurement,Notice Inviting Tender (NIT),2023-01-20,2023-02-09,2023-02-16,557259.22,550000.0,CONTRACTOR-DEMO-0149,Classic Buildcon Pvt Ltd,7,Completed
TENDER-DEMO-01832,MPLADS-DEMO-000916,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-143,WO/RAJ/2023/1833,E-Procurement,Work Order Issued,2023-01-29,2023-02-04,2023-02-08,550000.0,550000.0,CONTRACTOR-DEMO-0149,Classic Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01833,MPLADS-DEMO-000917,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-45,NIT/Rur/UDA/2023/1834,Open Tender,Notice Inviting Tender (NIT),2023-02-27,2023-03-15,2023-03-24,1375693.24,1330000.0,CONTRACTOR-DEMO-0184,Shanti Projects Ltd,5,Completed
TENDER-DEMO-01834,MPLADS-DEMO-000917,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-45,WO/UDA/2023/1835,E-Procurement,Work Order Issued,2023-03-18,2023-03-28,2023-04-02,1330000.0,1330000.0,CONTRACTOR-DEMO-0184,Shanti Projects Ltd,1,Awarded
TENDER-DEMO-01835,MPLADS-DEMO-000918,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-8,NIT/Pub/MYS/2023/1836,E-Procurement,Notice Inviting Tender (NIT),2023-06-04,2023-06-14,2023-06-26,964262.74,950000.0,CONTRACTOR-DEMO-0046,Classic Projects Ltd,6,Completed
TENDER-DEMO-01836,MPLADS-DEMO-000918,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-8,WO/MYS/2023/1837,E-Procurement,Work Order Issued,2023-06-23,2023-07-03,2023-07-07,950000.0,950000.0,CONTRACTOR-DEMO-0046,Classic Projects Ltd,1,Awarded
TENDER-DEMO-01837,MPLADS-DEMO-000919,Procurement for Construction of Public Sanitation Facility and Bathing Block in Village-157,NIT/Rur/BEN/2024/1838,Open Tender,Notice Inviting Tender (NIT),2024-03-10,2024-03-22,2024-04-02,1341003.62,1290000.0,CONTRACTOR-DEMO-0090,Om Civil Projects,7,Completed
TENDER-DEMO-01838,MPLADS-DEMO-000919,Procurement for Construction of Public Sanitation Facility and Bathing Block in Village-157,WO/BEN/2024/1839,E-Procurement,Work Order Issued,2024-03-25,2024-04-02,2024-04-08,1290000.0,1290000.0,CONTRACTOR-DEMO-0090,Om Civil Projects,1,Awarded
TENDER-DEMO-01839,MPLADS-DEMO-000920,Procurement for Construction of Public Sanitation Facility and Bathing Block in Village-126,NIT/Dis/UDA/2023/1840,Open Tender,Notice Inviting Tender (NIT),2023-09-14,2023-09-26,2023-10-03,932309.58,920000.0,CONTRACTOR-DEMO-0171,Golden Contractors,6,Completed
TENDER-DEMO-01840,MPLADS-DEMO-000920,Procurement for Construction of Public Sanitation Facility and Bathing Block in Village-126,WO/UDA/2023/1841,E-Procurement,Work Order Issued,2023-09-25,2023-10-07,2023-10-14,920000.0,920000.0,CONTRACTOR-DEMO-0171,Golden Contractors,1,Awarded
TENDER-DEMO-01841,MPLADS-DEMO-000921,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-148,NIT/Pan/GAN/2023/1842,Open Tender,Notice Inviting Tender (NIT),2023-06-29,2023-07-11,2023-07-16,1111786.19,1080000.0,CONTRACTOR-DEMO-0164,Kisan Civil Projects,4,Completed
TENDER-DEMO-01842,MPLADS-DEMO-000921,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-148,WO/GAN/2023/1843,E-Procurement,Work Order Issued,2023-07-08,2023-07-20,2023-07-22,1080000.0,1080000.0,CONTRACTOR-DEMO-0164,Kisan Civil Projects,1,Awarded
TENDER-DEMO-01843,MPLADS-DEMO-000922,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-22,NIT/Pub/IND/2023/1844,E-Procurement,Notice Inviting Tender (NIT),2023-07-17,2023-07-28,2023-08-09,1359923.13,1310000.0,CONTRACTOR-DEMO-0139,Premier Enterprises,6,Completed
TENDER-DEMO-01844,MPLADS-DEMO-000922,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-22,WO/IND/2023/1845,E-Procurement,Work Order Issued,2023-07-29,2023-08-04,2023-08-09,1310000.0,1310000.0,CONTRACTOR-DEMO-0139,Premier Enterprises,1,Awarded
TENDER-DEMO-01845,MPLADS-DEMO-000923,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-151,NIT/Dis/VAR/2023/1846,Open Tender,Notice Inviting Tender (NIT),2023-10-12,2023-10-28,2023-11-04,806883.63,820000.0,CONTRACTOR-DEMO-0052,Siddhartha Urban Works Pvt Ltd,5,Completed
TENDER-DEMO-01846,MPLADS-DEMO-000923,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-151,WO/VAR/2023/1847,E-Procurement,Work Order Issued,2023-10-20,2023-10-30,2023-11-01,820000.0,820000.0,CONTRACTOR-DEMO-0052,Siddhartha Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01847,MPLADS-DEMO-000924,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-190,NIT/Min/DHA/2024/1848,Open Tender,Notice Inviting Tender (NIT),2024-04-28,2024-05-12,2024-05-23,2755076.53,2700000.0,CONTRACTOR-DEMO-0060,Premier Contractors,4,Completed
TENDER-DEMO-01848,MPLADS-DEMO-000924,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-190,WO/DHA/2024/1849,E-Procurement,Work Order Issued,2024-05-12,2024-05-22,2024-05-25,2700000.0,2700000.0,CONTRACTOR-DEMO-0060,Premier Contractors,1,Awarded
TENDER-DEMO-01849,MPLADS-DEMO-000925,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-127,NIT/Min/JOD/2024/1850,Open Tender,Notice Inviting Tender (NIT),2024-04-22,2024-05-08,2024-05-13,905006.94,910000.0,CONTRACTOR-DEMO-0065,Kisan Enterprises,4,Completed
TENDER-DEMO-01850,MPLADS-DEMO-000925,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-127,WO/JOD/2024/1851,E-Procurement,Work Order Issued,2024-05-05,2024-05-10,2024-05-13,910000.0,910000.0,CONTRACTOR-DEMO-0065,Kisan Enterprises,1,Awarded
TENDER-DEMO-01851,MPLADS-DEMO-000926,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-46,NIT/Min/KAR/2023/1852,Open Tender,Notice Inviting Tender (NIT),2023-03-30,2023-04-18,2023-04-23,1253103.76,1270000.0,CONTRACTOR-DEMO-0112,Hindustan Infrastructure Ltd,5,Completed
TENDER-DEMO-01852,MPLADS-DEMO-000926,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-46,WO/KAR/2023/1853,E-Procurement,Work Order Issued,2023-04-16,2023-04-27,2023-05-01,1270000.0,1270000.0,CONTRACTOR-DEMO-0112,Hindustan Infrastructure Ltd,1,Awarded
TENDER-DEMO-01853,MPLADS-DEMO-000927,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-80,NIT/Dis/COI/2023/1854,Open Tender,Notice Inviting Tender (NIT),2023-01-30,2023-02-10,2023-02-15,2160460.97,2140000.0,CONTRACTOR-DEMO-0128,Classic Infrastructure Ltd,3,Completed
TENDER-DEMO-01854,MPLADS-DEMO-000927,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-80,WO/COI/2023/1855,E-Procurement,Work Order Issued,2023-02-17,2023-03-01,2023-03-06,2140000.0,2140000.0,CONTRACTOR-DEMO-0128,Classic Infrastructure Ltd,1,Awarded
TENDER-DEMO-01855,MPLADS-DEMO-000928,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-11,NIT/Rur/MAD/2023/1856,E-Procurement,Notice Inviting Tender (NIT),2023-05-06,2023-05-19,2023-05-25,1985768.57,1970000.0,CONTRACTOR-DEMO-0087,Swastik Infrastructure Ltd,4,Completed
TENDER-DEMO-01856,MPLADS-DEMO-000928,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-11,WO/MAD/2023/1857,E-Procurement,Work Order Issued,2023-05-16,2023-05-21,2023-05-25,1970000.0,1970000.0,CONTRACTOR-DEMO-0087,Swastik Infrastructure Ltd,1,Awarded
TENDER-DEMO-01857,MPLADS-DEMO-000929,Procurement for Construction of Culvert and Cross-Drainage Structure on Link Road Village-73,NIT/Rur/KOZ/2024/1858,Open Tender,Notice Inviting Tender (NIT),2024-03-22,2024-04-01,2024-04-10,1898745.99,1860000.0,CONTRACTOR-DEMO-0055,Gitanjali Projects Ltd,4,Completed
TENDER-DEMO-01858,MPLADS-DEMO-000929,Procurement for Construction of Culvert and Cross-Drainage Structure on Link Road Village-73,WO/KOZ/2024/1859,E-Procurement,Work Order Issued,2024-03-26,2024-04-06,2024-04-11,1860000.0,1860000.0,CONTRACTOR-DEMO-0055,Gitanjali Projects Ltd,1,Awarded
TENDER-DEMO-01859,MPLADS-DEMO-000930,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-123,NIT/Min/MYS/2024/1860,Open Tender,Notice Inviting Tender (NIT),2024-02-29,2024-03-14,2024-03-23,2405227.79,2390000.0,CONTRACTOR-DEMO-0116,Samriddhi Projects Ltd,4,Completed
TENDER-DEMO-01860,MPLADS-DEMO-000930,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-123,WO/MYS/2024/1861,E-Procurement,Work Order Issued,2024-03-08,2024-03-20,2024-03-23,2390000.0,2390000.0,CONTRACTOR-DEMO-0116,Samriddhi Projects Ltd,1,Awarded
TENDER-DEMO-01861,MPLADS-DEMO-000931,Procurement for Construction of Additional Classrooms at Govt Senior Secondary School Village-170,NIT/Dis/PUN/2023/1862,Open Tender,Notice Inviting Tender (NIT),2023-01-28,2023-02-14,2023-02-25,1971221.65,1880000.0,CONTRACTOR-DEMO-0048,Shanti Rural Developers,7,Completed
TENDER-DEMO-01862,MPLADS-DEMO-000931,Procurement for Construction of Additional Classrooms at Govt Senior Secondary School Village-170,WO/PUN/2023/1863,E-Procurement,Work Order Issued,2023-02-12,2023-02-20,2023-02-26,1880000.0,1880000.0,CONTRACTOR-DEMO-0048,Shanti Rural Developers,1,Awarded
TENDER-DEMO-01863,MPLADS-DEMO-000932,Procurement for Installation of Community RO Water Purification Plant at Village-101,NIT/Pub/JAB/2023/1864,E-Procurement,Notice Inviting Tender (NIT),2023-05-13,2023-06-03,2023-06-14,950301.35,920000.0,CONTRACTOR-DEMO-0116,Samriddhi Projects Ltd,5,Completed
TENDER-DEMO-01864,MPLADS-DEMO-000932,Procurement for Installation of Community RO Water Purification Plant at Village-101,WO/JAB/2023/1865,E-Procurement,Work Order Issued,2023-05-24,2023-05-29,2023-06-01,920000.0,920000.0,CONTRACTOR-DEMO-0116,Samriddhi Projects Ltd,1,Awarded
TENDER-DEMO-01865,MPLADS-DEMO-000933,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-143,NIT/Pub/KAR/2023/1866,Open Tender,Notice Inviting Tender (NIT),2023-08-01,2023-08-20,2023-08-30,691327.56,700000.0,CONTRACTOR-DEMO-0098,Vanguard Civil Projects,7,Completed
TENDER-DEMO-01866,MPLADS-DEMO-000933,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-143,WO/KAR/2023/1867,E-Procurement,Work Order Issued,2023-08-19,2023-08-27,2023-08-30,700000.0,700000.0,CONTRACTOR-DEMO-0098,Vanguard Civil Projects,1,Awarded
TENDER-DEMO-01867,MPLADS-DEMO-000934,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-2,NIT/Pan/PUN/2023/1868,Open Tender,Notice Inviting Tender (NIT),2023-04-26,2023-05-17,2023-05-24,1458654.12,1390000.0,CONTRACTOR-DEMO-0170,Alliance Rural Developers,6,Completed
TENDER-DEMO-01868,MPLADS-DEMO-000934,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-2,WO/PUN/2023/1869,E-Procurement,Work Order Issued,2023-05-19,2023-05-25,2023-05-28,1390000.0,1390000.0,CONTRACTOR-DEMO-0170,Alliance Rural Developers,1,Awarded
TENDER-DEMO-01869,MPLADS-DEMO-000935,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-99,NIT/Rur/GAN/2023/1870,E-Procurement,Notice Inviting Tender (NIT),2023-10-05,2023-10-21,2023-10-29,883840.6,880000.0,CONTRACTOR-DEMO-0126,Swastik Engineers & Builders,3,Completed
TENDER-DEMO-01870,MPLADS-DEMO-000935,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-99,WO/GAN/2023/1871,E-Procurement,Work Order Issued,2023-10-12,2023-10-23,2023-10-25,880000.0,880000.0,CONTRACTOR-DEMO-0126,Swastik Engineers & Builders,1,Awarded
TENDER-DEMO-01871,MPLADS-DEMO-000936,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-58,NIT/Rur/JAB/2023/1872,Open Tender,Notice Inviting Tender (NIT),2023-05-31,2023-06-16,2023-06-27,617124.42,610000.0,CONTRACTOR-DEMO-0080,Krishna Urban Works Pvt Ltd,5,Completed
TENDER-DEMO-01872,MPLADS-DEMO-000936,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-58,WO/JAB/2023/1873,E-Procurement,Work Order Issued,2023-06-07,2023-06-19,2023-06-22,610000.0,610000.0,CONTRACTOR-DEMO-0080,Krishna Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01873,MPLADS-DEMO-000937,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-182,NIT/Pan/AHM/2023/1874,E-Procurement,Notice Inviting Tender (NIT),2023-05-16,2023-05-31,2023-06-08,1439846.66,1410000.0,CONTRACTOR-DEMO-0191,Surya Shakti Civil Projects,5,Completed
TENDER-DEMO-01874,MPLADS-DEMO-000937,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-182,WO/AHM/2023/1875,E-Procurement,Work Order Issued,2023-06-04,2023-06-09,2023-06-14,1410000.0,1410000.0,CONTRACTOR-DEMO-0191,Surya Shakti Civil Projects,1,Awarded
TENDER-DEMO-01875,MPLADS-DEMO-000938,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-94,NIT/Mun/JAB/2023/1876,E-Procurement,Notice Inviting Tender (NIT),2023-05-17,2023-06-04,2023-06-15,1071171.31,1070000.0,CONTRACTOR-DEMO-0122,Shanti Construction Co,3,Completed
TENDER-DEMO-01876,MPLADS-DEMO-000938,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-94,WO/JAB/2023/1877,E-Procurement,Work Order Issued,2023-05-20,2023-06-01,2023-06-05,1070000.0,1070000.0,CONTRACTOR-DEMO-0122,Shanti Construction Co,1,Awarded
TENDER-DEMO-01877,MPLADS-DEMO-000939,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-96,NIT/Dis/KHO/2023/1878,Open Tender,Notice Inviting Tender (NIT),2023-09-08,2023-09-18,2023-09-25,963459.21,980000.0,CONTRACTOR-DEMO-0059,National Rural Developers,3,Completed
TENDER-DEMO-01878,MPLADS-DEMO-000939,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-96,WO/KHO/2023/1879,E-Procurement,Work Order Issued,2023-09-29,2023-10-06,2023-10-12,980000.0,980000.0,CONTRACTOR-DEMO-0059,National Rural Developers,1,Awarded
TENDER-DEMO-01879,MPLADS-DEMO-000940,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-133,NIT/Rur/DHA/2024/1880,E-Procurement,Notice Inviting Tender (NIT),2023-12-31,2024-01-12,2024-01-19,858232.7,830000.0,CONTRACTOR-DEMO-0200,Gitanjali Construction Co,5,Completed
