project_id,dataset_version,data_source_type,source_basis,state,district,constituency,mp_name,sector,title,description,block,village,latitude,longitude,has_valid_coords,sanctioned_amount,estimated_cost,expenditure,unspent_balance,recommendation_date,sanction_date,start_date,completion_date,status,contractor_id,contractor_name,implementing_agency
MPLADS-DEMO-000734,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Rajkot,Rajkot,Representative Rajkot (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-25,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-25. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-25,22.26536,70.842501,True,2340000.0,2247380.23,2171774.37,168225.63,2023-11-01,2023-11-19,2023-12-25,,In Progress,CONTRACTOR-DEMO-0190,Balaji Enterprises,Minor Irrigation Division
MPLADS-DEMO-000735,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Salem,Salem,Representative Salem (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-49,Supply and Erection of 30 Standalone Solar Street Lights in Village-49. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-49,11.707512,78.155148,True,800000.0,800054.42,665593.28,134406.72,2024-04-19,2024-05-11,2024-05-30,2024-11-17,Completed,CONTRACTOR-DEMO-0022,Reliable Engineers & Builders,Municipal Corporation Public Works
MPLADS-DEMO-000736,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Surat,Surat,Representative Surat (Simulated),Drinking Water & Sanitation,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-26,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-26. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-26,21.120531,72.796075,True,880000.0,882853.88,664562.6,215437.4,2024-03-10,2024-04-11,2024-05-12,2024-10-25,Completed,CONTRACTOR-DEMO-0021,Apex Contractors,Rural Engineering Service (RES)
MPLADS-DEMO-000737,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Jaipur,Jaipur,Representative Jaipur (Simulated),Community Infrastructure,Development of Public Recreation Shed and Boundary Wall in Village-133,Development of Public Recreation Shed and Boundary Wall in Village-133. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-133,26.968535,75.787306,True,1410000.0,1423383.15,1234548.87,175451.13,2024-04-15,2024-05-06,2024-06-20,2024-11-09,Completed,CONTRACTOR-DEMO-0171,Golden Contractors,Public Works Department (PWD)
MPLADS-DEMO-000738,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Ahmedabad,Ahmedabad West,Representative Ahmedabad (Simulated),Rural Connectivity & Roads,Construction of Culvert and Cross-Drainage Structure on Link Road Village-67,Construction of Culvert and Cross-Drainage Structure on Link Road Village-67. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-67,22.983566,72.621844,True,1350000.0,1311043.17,1182370.62,167629.38,2024-01-25,2024-02-29,2024-03-18,,In Progress,CONTRACTOR-DEMO-0022,Reliable Engineers & Builders,Municipal Corporation Public Works
MPLADS-DEMO-000739,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Cuttack,Cuttack,Representative Cuttack (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-196,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-196. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-196,20.502473,85.86296,True,640000.0,663035.28,568047.33,71952.67,2023-11-24,2023-12-13,2024-02-01,2024-05-19,Completed,CONTRACTOR-DEMO-0073,Gitanjali Engineering Works,Minor Irrigation Division
MPLADS-DEMO-000740,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Ahmedabad,Ahmedabad West,Representative Ahmedabad (Simulated),Community Infrastructure,Construction of Multipurpose Community Hall at Village Village-128,Construction of Multipurpose Community Hall at Village Village-128. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-128,23.023489,72.590944,True,1750000.0,1746862.96,1627070.59,122929.41,2024-04-07,2024-05-05,2024-05-21,2024-08-10,Completed,CONTRACTOR-DEMO-0054,Krishna Construction Co,Municipal Corporation Public Works
MPLADS-DEMO-000741,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Madurai,Madurai,Representative Madurai (Simulated),Irrigation & Water Conservation,Desilting and Deepening of Traditional Village Water Reservoir in Village-175,Desilting and Deepening of Traditional Village Water Reservoir in Village-175. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-175,9.949067,78.057152,True,1410000.0,1359481.44,1305810.52,104189.48,2024-01-06,2024-01-28,2024-03-10,2024-10-11,Completed,CONTRACTOR-DEMO-0039,Vanguard Engineers & Builders,Public Works Department (PWD)
MPLADS-DEMO-000742,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Jabalpur,Jabalpur,Representative Jabalpur (Simulated),Community Infrastructure,Construction of Open Air Gymnasium and Seating Area at Village-91,Construction of Open Air Gymnasium and Seating Area at Village-91. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-91,23.141674,79.978148,True,670000.0,655965.92,516675.78,153324.22,2023-01-20,2023-02-17,2023-03-30,2023-10-28,Completed,CONTRACTOR-DEMO-0149,Classic Buildcon Pvt Ltd,Public Works Department (PWD)
MPLADS-DEMO-000743,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Nizamabad,Nizamabad,Representative Nizamabad (Simulated),Community Infrastructure,Development of Public Recreation Shed and Boundary Wall in Village-15,Development of Public Recreation Shed and Boundary Wall in Village-15. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-15,18.61746,78.045573,True,1130000.0,1110346.68,929141.32,200858.68,2023-11-19,2023-12-18,2024-01-20,,In Progress,CONTRACTOR-DEMO-0105,Krishna Buildcon Pvt Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000744,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Wayanad,Wayanad,Representative Wayanad (Simulated),Community Infrastructure,Construction of Multipurpose Community Hall at Village Village-20,Construction of Multipurpose Community Hall at Village Village-20. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-20,11.652926,76.137674,True,1830000.0,1860049.36,1714870.51,115129.49,2024-04-18,2024-05-16,2024-06-28,2024-12-13,Completed,CONTRACTOR-DEMO-0145,Samriddhi Urban Works Pvt Ltd,District Rural Development Agency (DRDA)
MPLADS-DEMO-000745,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Khordha,Bhubaneswar,Representative Khordha (Simulated),Healthcare Infrastructure,Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-135,Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-135. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-135,20.231987,85.597652,True,3180000.0,3180876.51,2424493.8,755506.2,2024-04-20,2024-05-30,2024-07-15,,In Progress,CONTRACTOR-DEMO-0056,Om Construction Co,Rural Engineering Service (RES)
MPLADS-DEMO-000746,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Karimnagar,Karimnagar,Representative Karimnagar (Simulated),Renewable Energy,Installation of Solar LED High-Mast Lighting System at Market Yard Village-79,Installation of Solar LED High-Mast Lighting System at Market Yard Village-79. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-79,18.470048,79.0912,True,680000.0,692235.15,633233.82,46766.18,2023-02-02,2023-03-03,2023-04-15,2023-10-23,Completed,CONTRACTOR-DEMO-0033,Golden Buildcon Pvt Ltd,Public Works Department (PWD)
MPLADS-DEMO-000747,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Bengaluru Rural,Bengaluru Rural,Representative Bengaluru Rural (Simulated),Irrigation & Water Conservation,Construction of Check Dam and Water Harvesting Percolation Tank at Village-70,Construction of Check Dam and Water Harvesting Percolation Tank at Village-70. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-70,13.035636,77.552743,True,2150000.0,2229996.59,1642031.56,507968.44,2024-03-27,2024-05-04,2024-06-19,,In Progress,CONTRACTOR-DEMO-0101,Bharat Construction Co,Panchayati Raj Engineering Division
MPLADS-DEMO-000748,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Jabalpur,Jabalpur,Representative Jabalpur (Simulated),Community Infrastructure,Development of Public Recreation Shed and Boundary Wall in Village-53,Development of Public Recreation Shed and Boundary Wall in Village-53. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-53,23.165813,80.00719,True,1580000.0,1523405.62,1295890.81,284109.19,2023-10-19,2023-11-24,2023-12-10,2024-05-19,Completed,CONTRACTOR-DEMO-0071,Kisan Infra Solutions,Municipal Corporation Public Works
MPLADS-DEMO-000749,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Varanasi,Varanasi,Representative Varanasi (Simulated),Irrigation & Water Conservation,Construction of Check Dam and Water Harvesting Percolation Tank at Village-88,Construction of Check Dam and Water Harvesting Percolation Tank at Village-88. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-88,25.346952,82.989699,True,2200000.0,2187248.66,2018988.42,181011.58,2024-01-26,2024-02-12,2024-03-04,2024-07-30,Completed,CONTRACTOR-DEMO-0140,Krishna Enterprises,Panchayati Raj Engineering Division
MPLADS-DEMO-000750,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Bhopal,Bhopal,Representative Bhopal (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-146,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-146. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-146,23.294872,77.381413,True,840000.0,837804.74,821772.85,18227.15,2023-05-16,2023-06-07,2023-06-22,2023-11-14,Completed,CONTRACTOR-DEMO-0025,Aditya Infra Solutions,Rural Engineering Service (RES)
MPLADS-DEMO-000751,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Warangal,Warangal,Representative Warangal (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-87,Supply and Erection of 30 Standalone Solar Street Lights in Village-87. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-87,17.978141,79.534119,True,670000.0,662586.84,604087.33,65912.67,2024-02-19,2024-03-04,2024-03-26,2024-08-30,Completed,CONTRACTOR-DEMO-0071,Kisan Infra Solutions,Rural Engineering Service (RES)
MPLADS-DEMO-000752,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Jabalpur,Jabalpur,Representative Jabalpur (Simulated),Education & Schools,Construction of Additional Classrooms at Govt Senior Secondary School Village-113,Construction of Additional Classrooms at Govt Senior Secondary School Village-113. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-113,23.117653,79.92621,True,2310000.0,2306342.42,2181090.05,128909.95,2023-05-06,2023-06-15,2023-07-03,2023-10-06,Completed,CONTRACTOR-DEMO-0074,Hindustan Urban Works Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000753,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Dharwad,Dharwad,Representative Dharwad (Simulated),Rural Connectivity & Roads,Construction of Cement Concrete (CC) Road and Drain Channel at Village-113,Construction of Cement Concrete (CC) Road and Drain Channel at Village-113. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-113,15.417275,75.042377,True,2300000.0,2255755.51,1986817.4,313182.6,2023-05-11,2023-06-05,2023-06-29,2023-09-24,Completed,CONTRACTOR-DEMO-0063,Navnirman Infrastructure Ltd,Public Works Department (PWD)
MPLADS-DEMO-000754,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Salem,Salem,Representative Salem (Simulated),Community Infrastructure,Development of Public Recreation Shed and Boundary Wall in Village-176,Development of Public Recreation Shed and Boundary Wall in Village-176. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-176,11.665173,78.13824,True,1300000.0,1252363.38,1189489.95,110510.05,2023-02-15,2023-03-17,2023-04-17,,In Progress,CONTRACTOR-DEMO-0094,Panchsheel Construction Co,Municipal Corporation Public Works
MPLADS-DEMO-000755,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Ernakulam,Ernakulam,Representative Ernakulam (Simulated),Community Infrastructure,Development of Public Recreation Shed and Boundary Wall in Village-90,Development of Public Recreation Shed and Boundary Wall in Village-90. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-90,9.930791,76.300802,True,1040000.0,1040918.16,836685.31,203314.69,2023-06-30,2023-08-06,2023-09-16,,In Progress,CONTRACTOR-DEMO-0113,Modern Buildcon Pvt Ltd,District Rural Development Agency (DRDA)
MPLADS-DEMO-000756,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Pune,Pune,Representative Pune (Simulated),Community Infrastructure,Construction of Open Air Gymnasium and Seating Area at Village-156,Construction of Open Air Gymnasium and Seating Area at Village-156. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-156,18.557861,73.835248,True,1120000.0,1155606.34,936526.74,183473.26,2024-05-11,2024-06-12,2024-06-28,,In Progress,CONTRACTOR-DEMO-0015,Maruti Contractors,District Rural Development Agency (DRDA)
MPLADS-DEMO-000757,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Ganjam,Aska,Representative Ganjam (Simulated),Drinking Water & Sanitation,Installation of Community RO Water Purification Plant at Village-28,Installation of Community RO Water Purification Plant at Village-28. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-28,19.394175,85.030044,True,920000.0,935880.52,847016.39,72983.61,2024-02-20,2024-03-27,2024-04-24,2024-07-16,Completed,CONTRACTOR-DEMO-0172,Aditya Enterprises,Minor Irrigation Division
MPLADS-DEMO-000758,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Pune,Pune,Representative Pune (Simulated),Education & Schools,Construction of Additional Classrooms at Govt Senior Secondary School Village-20,Construction of Additional Classrooms at Govt Senior Secondary School Village-20. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-20,18.580021,73.920702,True,2680000.0,2786731.1,2398531.94,281468.06,2024-01-25,2024-03-05,2024-04-23,2024-11-19,Completed,CONTRACTOR-DEMO-0017,Vikas Engineers & Builders,Municipal Corporation Public Works
MPLADS-DEMO-000759,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Bengaluru Rural,Bengaluru Rural,Representative Bengaluru Rural (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-134,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-134. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-134,13.056832,77.537794,True,2270000.0,2283664.26,2178169.4,91830.6,2023-07-02,2023-07-31,2023-09-07,,In Progress,CONTRACTOR-DEMO-0084,Apex Buildcon Pvt Ltd,Minor Irrigation Division
MPLADS-DEMO-000760,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nagpur,Nagpur,Representative Nagpur (Simulated),Healthcare Infrastructure,Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-114,Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-114. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-114,21.176064,79.137629,True,2720000.0,2628540.56,2390621.98,329378.02,2023-02-23,2023-04-01,2023-05-16,2023-11-21,Completed,CONTRACTOR-DEMO-0111,Modern Construction Co,Rural Engineering Service (RES)
MPLADS-DEMO-000761,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Coimbatore,Coimbatore,Representative Coimbatore (Simulated),Irrigation & Water Conservation,Construction of Check Dam and Water Harvesting Percolation Tank at Village-138,Construction of Check Dam and Water Harvesting Percolation Tank at Village-138. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-138,10.983643,77.009005,True,1960000.0,1973289.64,1532273.58,427726.42,2023-05-28,2023-06-29,2023-08-04,2023-11-07,Completed,CONTRACTOR-DEMO-0108,Shanti Buildcon Pvt Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000762,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Mysuru,Mysuru,Representative Mysuru (Simulated),Drinking Water & Sanitation,Laying of Underground Drinking Water Pipeline Distribution in Village-162,Laying of Underground Drinking Water Pipeline Distribution in Village-162. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-162,12.345387,76.600154,True,1030000.0,1061015.83,776174.85,253825.15,2023-03-17,2023-04-26,2023-05-27,2023-12-08,Completed,CONTRACTOR-DEMO-0194,United Urban Works Pvt Ltd,Public Works Department (PWD)
MPLADS-DEMO-000763,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Pune,Pune,Representative Pune (Simulated),Irrigation & Water Conservation,Construction of Check Dam and Water Harvesting Percolation Tank at Village-111,Construction of Check Dam and Water Harvesting Percolation Tank at Village-111. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-111,18.458511,73.813402,True,1190000.0,1155002.36,1129765.05,60234.95,2024-04-29,2024-06-06,2024-07-18,,In Progress,CONTRACTOR-DEMO-0106,Modern Engineering Works,Minor Irrigation Division
MPLADS-DEMO-000764,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Dharwad,Dharwad,Representative Dharwad (Simulated),Drinking Water & Sanitation,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-31,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-31. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-31,15.437685,75.050013,True,710000.0,715195.95,633195.61,76804.39,2024-01-19,2024-02-04,2024-02-23,2024-08-06,Completed,CONTRACTOR-DEMO-0118,Om Rural Developers,Panchayati Raj Engineering Division
MPLADS-DEMO-000765,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Salem,Salem,Representative Salem (Simulated),Education & Schools,Setup of Science Laboratory and Learning Resource Center in Village-75,Setup of Science Laboratory and Learning Resource Center in Village-75. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-75,11.697796,78.172015,True,1130000.0,1150223.15,1000726.16,129273.84,2024-03-09,2024-03-28,2024-04-21,2024-10-07,Completed,CONTRACTOR-DEMO-0176,Surya Shakti Infrastructure Ltd,Minor Irrigation Division
MPLADS-DEMO-000766,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Jabalpur,Jabalpur,Representative Jabalpur (Simulated),Education & Schools,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-113,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-113. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-113,23.139474,80.015329,True,670000.0,693839.57,517432.07,152567.93,2023-06-16,2023-07-31,2023-09-05,,In Progress,CONTRACTOR-DEMO-0136,Shree Ganesh Engineering Works,Municipal Corporation Public Works
MPLADS-DEMO-000767,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Coimbatore,Coimbatore,Representative Coimbatore (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-74,Supply and Erection of 30 Standalone Solar Street Lights in Village-74. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-74,10.993764,76.932215,True,610000.0,632131.47,463383.4,146616.6,2024-05-12,2024-06-08,2024-07-20,,In Progress,CONTRACTOR-DEMO-0151,Modern Projects Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000768,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Jodhpur,Jodhpur,Representative Jodhpur (Simulated),Community Infrastructure,Construction of Open Air Gymnasium and Seating Area at Village-73,Construction of Open Air Gymnasium and Seating Area at Village-73. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-73,26.195427,72.99672,True,1220000.0,1214038.27,1163428.98,56571.02,2023-06-11,2023-07-11,2023-08-01,2023-12-25,Completed,CONTRACTOR-DEMO-0040,Balaji Rural Developers,Public Works Department (PWD)
MPLADS-DEMO-000769,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Varanasi,Varanasi,Representative Varanasi (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-194,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-194. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-194,25.274551,82.986691,True,620000.0,642808.89,541979.72,78020.28,2024-02-28,2024-03-25,2024-04-09,2024-06-29,Completed,CONTRACTOR-DEMO-0098,Vanguard Civil Projects,Rural Engineering Service (RES)
MPLADS-DEMO-000770,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Jaipur,Jaipur,Representative Jaipur (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-188,Supply and Erection of 30 Standalone Solar Street Lights in Village-188. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-188,26.905227,75.738703,True,790000.0,777040.31,612417.02,177582.98,2024-01-11,2024-02-01,2024-03-15,2024-10-02,Completed,CONTRACTOR-DEMO-0071,Kisan Infra Solutions,Public Works Department (PWD)
MPLADS-DEMO-000771,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Khordha,Bhubaneswar,Representative Khordha (Simulated),Drinking Water & Sanitation,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-188,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-188. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-188,20.202833,85.682097,True,550000.0,560748.21,440638.88,109361.12,2023-02-22,2023-03-28,2023-04-22,2023-09-14,Completed,CONTRACTOR-DEMO-0120,Golden Projects Ltd,Minor Irrigation Division
MPLADS-DEMO-000772,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Kozhikode,Kozhikode,Representative Kozhikode (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-199,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-199. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-199,11.203432,75.804832,True,620000.0,616695.53,597955.68,22044.32,2024-02-25,2024-03-30,2024-04-26,2024-07-19,Completed,CONTRACTOR-DEMO-0166,Shiv Shakti Engineers & Builders,Minor Irrigation Division
MPLADS-DEMO-000773,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Rajkot,Rajkot,Representative Rajkot (Simulated),Drinking Water & Sanitation,Construction of Public Sanitation Facility and Bathing Block in Village-151,Construction of Public Sanitation Facility and Bathing Block in Village-151. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-151,22.287807,70.859811,True,1130000.0,1102489.32,969682.99,160317.01,2023-09-20,2023-10-15,2023-11-30,2024-04-03,Completed,CONTRACTOR-DEMO-0166,Shiv Shakti Engineers & Builders,Public Works Department (PWD)
MPLADS-DEMO-000774,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Mysuru,Mysuru,Representative Mysuru (Simulated),Irrigation & Water Conservation,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-192,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-192. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-192,12.258645,76.630861,True,1520000.0,1527020.84,1212908.02,307091.98,2023-04-16,2023-05-02,2023-06-12,2023-12-01,Completed,CONTRACTOR-DEMO-0165,Riddhi Infra Solutions,Municipal Corporation Public Works
MPLADS-DEMO-000775,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Lucknow,Lucknow,Representative Lucknow (Simulated),Healthcare Infrastructure,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-124,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-124. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-124,26.85066,81.005264,True,1380000.0,1417612.38,1312737.4,67262.6,2023-12-23,2024-02-06,2024-03-23,2024-09-14,Completed,CONTRACTOR-DEMO-0157,Surya Shakti Infra Solutions,District Rural Development Agency (DRDA)
MPLADS-DEMO-000776,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Dharwad,Dharwad,Representative Dharwad (Simulated),Education & Schools,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-25,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-25. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-25,15.422361,75.067979,True,680000.0,675625.92,579937.84,100062.16,2023-05-21,2023-07-01,2023-07-23,,In Progress,CONTRACTOR-DEMO-0085,Kisan Rural Developers,Minor Irrigation Division
MPLADS-DEMO-000777,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nagpur,Nagpur,Representative Nagpur (Simulated),Rural Connectivity & Roads,Construction of Culvert and Cross-Drainage Structure on Link Road Village-181,Construction of Culvert and Cross-Drainage Structure on Link Road Village-181. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-181,21.097448,79.137882,True,2450000.0,2469807.52,2224749.56,225250.44,2023-01-29,2023-03-02,2023-04-03,2023-09-29,Completed,CONTRACTOR-DEMO-0019,Samriddhi Infrastructure Ltd,Municipal Corporation Public Works
